Link,Title,Location,Summary
https://kr.indeed.com/viewjob?jk=9bfb021ef570a8f4,[신성장]백엔드 엔지니어,버즈니 서울,경력이 최소 3년 이상 있으신 분 (필수) 서버 API 개발에 필요한 지식과 경험을 보유한 분 (필수) Python 프로그래밍 언어를 능숙하게 사용 가능 하신 분 린(LEAN)스타트업 프로세스를 이해하고 함께할 수 있는 분...
https://kr.indeed.com/viewjob?jk=e899e93a507e6dcb,Data Engineer,KidsLoop 서울,Requirements Python SQL (Postgres would... Data Scientists/기획 팀과의 긴밀한 협업 자격 요건 Python SQL 데이터베이스에 대한 탁월한 이해 (PostgreSQL) 하나...
https://kr.indeed.com/viewjob?jk=25725b3c0e607311,Junior Quant Trader,Byzantine Partners 서울,background is a plus Programming capability is mandatory (i.e. Python) Understanding of machine learning algorithm is a plus...
https://kr.indeed.com/viewjob?jk=98569acf584e0b31,Front-end 개발자,(주)위키시큐리티 서울,"HTML5, AngularJS, VUEJS, NODEJS, ELK Stack, GitLab/GitHub, Python o (우대) 정보통신 분야의 전문대/대학 졸업자 o (우대) 영어 쓰기/말하기/읽기/듣기 잘 하시는 분..."
https://kr.indeed.com/viewjob?jk=5e7dc1196f13b938,"NAVER, LINE 서비스 플랫폼 운영",NIT Service 성남 삼평동,"유하신 분 - 프로그래밍 언어( python, java, c언어 등) 초급... System, WEB/WAS, DB운영 경험 - 프로그래밍 언어( python, java, c언어 등) 중급 이상 - 국가보훈대상자 및 장애인은..."
https://kr.indeed.com/viewjob?jk=233bbfd9781e846d,"Engr, Tech Supp 3",KLA-Tencor 대한민국,background Excel macro/code development for log analysis Python Database development for production Open to NCG (New College...
https://kr.indeed.com/viewjob?jk=a7c20f476b5e0a24,[암 환자 분들을 케어할] 웹 개발자,바이오크(Biock) 경기도 성남,"이런 경험을 가지신 분이면 좋겠습니다.* - 개발경력 : 1년 이상 - 사용언어 : JavaScript, Python - Framework : NodeJS, React, React-native, Django 개발 경력자..."
https://kr.indeed.com/viewjob?jk=5bfcdbb81dd0d7be,[검색] 프론트엔드 엔지니어 (전문연구요원 가능),버즈니 서울,해도가 높으신 분 테스트/배포 환경 구축/운영 경험이 있으신 분 Typescript 사용 경험이 있으신 분 Python(django) 개발 경험이 있으신 분 기타사항 연봉은 협의 후 결정됩니다. (참고 : 해당 포지션의 대졸...
https://kr.indeed.com/viewjob?jk=1bf015d8ab69bc6d,Server Engineer (Engineering Foundation),뱅크샐러드 서울 영등포구,"대한 지식 및 판단을 토대로 뱅크샐러드 적용 가능성 제시 자격 요건 Golang/Java(Kotlin)/ Python 중 하나 이상을 이용한 서비스 설계 및 개발 경험 보유 CS Fundamental (자료 구조, 운영체제..."
https://kr.indeed.com/viewjob?jk=cca7ac409848f7f7,Cloud Support Engineer - Storage & CDN,Amazon Web Services Korea LLC 서울,"object storage · Experience with scripting (i.e. Bash, Python, PowerShell etc.) · Good understanding of networking protocols..."
https://kr.indeed.com/viewjob?jk=e245570d8c9437c9,[더존ICT그룹] 신입 및 경력사원,더존비즈온 3.3 강원도 춘천,그래머>Ruby|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP.NET|인터넷·IT·통신·모바일·게임>웹프로그래머...
https://kr.indeed.com/viewjob?jk=cd2ef993ee5c8d3f,지스트 블록체인인터넷경제연구센터 계약직(연구원),광주과학기술원 광주 북구,록체인 개발 블록체인 하드포크 1) 4년제 대학 이상 졸업자 2) SW프로그래밍 제작 경험자 3) Python/C/Java/Go 프로그래밍 가능자 4) 팀장급은 개발 경험 10년 이상인 자 연구직 1명 우대사...
https://kr.indeed.com/viewjob?jk=71675db885a52e67,검색&추천 소프트웨어 엔지니어,myrealtrip 서울,"경험 또는 빅데이터 영역에서 개발 경험(Spark, Hadoop, Kafka, NoSQL 등) Java/ Python 하나 이상의 능숙한 언어가 있고, 다른 랭귀지도 빠르게 배울 수 있으신 분 데이터 기반 서비스의 아이디어를..."
https://kr.indeed.com/viewjob?jk=f1f52bf8a7baa66d,인프라 기술 담당자 모집,넷마블 서울 구로구,etc.. - Linux 혹은 Windows Specialist - 글로벌 서비스 유경험자 우대사항 - Python 개발 경력 3년 이상 - Open Source Project 참가 경험자 - 글로벌 솔루션 업체...
https://kr.indeed.com/viewjob?jk=2b33400b94b52275,[NAVER Cloud] Network Engineering 경력사원,네이버 서울,"대규모 네트워크 설계, 구축, 운영경험이 있는 분 - 운영 자동화를 위한 운영도구 개발 경험이 있는 분 - Python, Ansible 등에 대한 이해와 이를 활용한 개발 경험이 있는 분 - 클라우드 네트워크 설계/구축/운영..."
https://kr.indeed.com/viewjob?jk=8289fe02a353fc85,"Engineering Manager, Messaging Server",Sendbird 서울,experience building SaaS-based API Proficient in Python or Java Ability to find the optimal solution given the resource...
https://kr.indeed.com/viewjob?jk=56add096e14a7879,AI 연구 및 개발 직군 모집,넷마블 서울 구로구,"웹 서비스 구축 등 자격요건 - Python 에 능숙하고 C/C++ 혹은... 위한 클라우드/ Rest-API / 웹서비스 구축 등 자격요건 - Python에 능숙하고 C/C++ , C#등 언어에 대한 활용능력 - 딥러닝 프레..."
https://kr.indeed.com/viewjob?jk=8a48c202f69d2877,Front-end 웹/앱 개발자 (병역특례 가능),스마트디아그노시스 서울 마포구,"하여 Python기반의 Window App 개발 경험 보유 [담당업무] - Android, React(web) 기반의 UI위주의 구현 - Python... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=4ec305f59ce64060,게임이상탐지 분석/개발,Nexon 성남 분당구,"기법 적용에 필요한 프로그래밍 능력 ( Python) - SQL 활용 능력... 대시보드 개발 능력 솔루션 개발자 - 한 가지 이상의 개발 언어( Python, Java, Scala)에 숙련된 프로그래밍 능력 - Linux..."
https://kr.indeed.com/viewjob?jk=80a65fe76f39fe46,[PUBG: NEW STATE] Data Analyst,PUBG 서울,"https://stackshare.io/pubg/xtrm-data 자격 요건 관련 경력 2년 이상 Python, SQL 등을 활용한 데이터 분석 경험자 데이터 시각화에 관심 많으신 분 한국에 거주하며, 한국어 의사소통..."
https://kr.indeed.com/viewjob?jk=b2260d1fb794c644,Cloud Support Engineer - Linux,Amazon Web Services Korea LLC 서울,"NoSQL(Redis, Memcached). · Programming/scripting in Python/Java/Shell/Perl/Ruby/PHP/etc. · Experience managing full..."
https://kr.indeed.com/viewjob?jk=84453d20628049a6,Principal Business Analysis (Rocket Fres...,Coupang 2.9 서울,"분 우대 사항 Tableau, Power BI 등 Visualization Tool 사용이 능숙한 분 Python, R 등 통계패키지 사용경험이 있는 분 이커머스 또는 인터넷 서비스 업계 근무경력 보유한 분 유통업계 기획..."
https://kr.indeed.com/viewjob?jk=409c1253b2dde75b,동국대학교 데이터분석팀 연구원(계약직) 채용공고,동국대학교 4.3 서울 필동,"자 4) 남자의 경우 병역필 또는 면제자 5) 한글, MS OFFICE 등 기본 문서작업 가능자 6) Python, R 프로그래밍 언어 사용 가능자 우대 2. 모집인원 : O명 3. 근무조건 및 계약기간 구 분..."
https://kr.indeed.com/viewjob?jk=65fbf450de2972b2,[PUBG: NEW STATE] 시네마틱 이펙터,PUBG 서울,"및 PUBG에 대한 관심과 이해 언리얼 머테리얼/블루프린트 제작에 능숙하신분 RnD 좋아하시는 분 C++, Python 사용 경험자 고용 형태 정규직 근무지 서초 본사 제출 서류 입사지원서 (자유 양식), 경력기술서 및 자기..."
https://kr.indeed.com/viewjob?jk=a22173d071050949,AI Scientist (NLP) (remote),MIND AI 서울 • 원격 근무,"field. * 3+ years programming experience, 2+ years in Python especially in teams. * Thorough understanding of programming..."
https://kr.indeed.com/viewjob?jk=a4015a0d112e9569,프론트엔드 정규직,바이오에이아이 서울 강남구,"프론트 엔드 구현 - DB 구축 - 신규 기능 개발 및 반영, 지속적인 개선 및 유지 보수 자격 조건 - Python, Django - RDBMS 경험 - UI개발 경험 우대 사항 - 딥러닝에 관심있으신 분 - 단위 테스트..."
https://kr.indeed.com/viewjob?jk=c52b13ca64b943c1,솔루션 엔지니어 (Network Infra),글로벌 네트워크 회사 서울 강남구,"OpenShipft, Kubernetes, Microsoft Service) * Programming ( Python, JavaScript, Golang etc.) 근무 형태: 정규직 급여: 80,000,000원 - 120..."
https://kr.indeed.com/viewjob?jk=b3bad30597277db5,금융 AI 기술 연구 개발자 모집,엔씨소프트 2.7 성남 판교역,"및 연구/문제 해결 능력 - Python 언어에 능숙하신 분 2. 해당직... Recognition, Data/Text Mining 경험 보유 - Python, SQL 활용 우대사항 - AI 관련 전공자 - 금융 도메인에 대한..."
https://kr.indeed.com/viewjob?jk=ce0ded2592265e1c,데이터 엔지니어,RIDI Corp 서울,"에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 추가 정보 지원 서류 안내 제출서류 : 이력..."
https://kr.indeed.com/viewjob?jk=4eff6a88fdd7bb0b,데이터 분석가,스포카 서울 강남구,"주도적으로 제시하실 수 있는 분을 찾습니다. 우대 사항 1가지 이상의 프로그래밍 언어를 구사하시는 분 Python, R 등의 프로그래밍 언어를 1개 이상 능숙하게 사용 가능하신 분을 선호합니다. 데이터 웨어하우징 인프라..."
https://kr.indeed.com/viewjob?jk=b5d0fb51bc768703,Deep Learning Systems Research Engineer...,Qualcomm Korea YH 서울,"PyTorch, TensorFlow... Good programming skills in Python/C/C++ - Good communication and presentation skills Preferred..."
https://kr.indeed.com/viewjob?jk=3b88e473dddfdaaf,"[해외취업] 힙합의류 쇼핑몰, 웹 개발자 - 째끼롸웃",아이씨엔그룹 서울 역삼동,"그 외 자격요건 1. Must be proficient in HTML, CSS, JavaScript and Python 2. Working knowledge of Databases. 3. Should have working..."
https://kr.indeed.com/viewjob?jk=35127f8870ab9a20,"Natural Language Processing 연구원 (자연어처리, 텍스트마이닝) 채용, 석사이상",금융IT연구소 (대기업군) 서울,"연구개발, 과제관리 경험자 관련분야 실무경력 석사 2년이상(박사의 경우 실무경력 1년 이상) - 프로그래밍( Python or C/C++ or Java 등) 경험자 [우대사항] - NLP관련 솔루션 설계 및 개발 경험..."
https://kr.indeed.com/viewjob?jk=80dea8b8353c3ee0,System Engineer,Toss 서울 강남구,"# 자격 요건 - Linux 환경에서 대용량 TPS 운영 경험이 있으신 분 - 스크립트 언어(shell, python, Perl, Ruby 등)를 사용하여 인프라 운영이 가능하신 분 - HTTP, TCP/IP 프로토콜에 대한..."
https://kr.indeed.com/viewjob?jk=15edcadd124ad99a,매칭 데이터분석,Nexon 성남 분당구,"최적화 된 모델을 적용하고 평가합니다. 지원자격 [이런 경험을 가진 파티원을 찾습니다.] - SQL, Python 등의 언어를 통해 데이터를 가공한 경험이 있는 분을 찾습니다. - 문제에 적합한 머신러닝 모델을 선택하고..."
https://kr.indeed.com/viewjob?jk=35127f8870ab9a20,"Natural Language Processing 연구원 (자연어처리, 텍스트마이닝) 채용, 석사이상",금융IT연구소 (대기업군) 서울,"연구개발, 과제관리 경험자 관련분야 실무경력 석사 2년이상(박사의 경우 실무경력 1년 이상) - 프로그래밍( Python or C/C++ or Java 등) 경험자 [우대사항] - NLP관련 솔루션 설계 및 개발 경험..."
https://kr.indeed.com/viewjob?jk=c130ad24ffc25b72,기술연구소 (AI연구 및 Python개발 / 드론 영상처리),선영종합엔지니어링 고양 덕양구,어링 기술연구소 (AI연구 및 Python개발 / 드론 영상처리) 채용 4... 프로그래밍 ㆍBig Data 활용 및 Smart plant ㆍR 및 Python 기반 프로그램 개발 ㆍ정부출연사업 제안서 작성 [근무부서 및 직급...
https://kr.indeed.com/viewjob?jk=29fb6625509ce9fb,2021년 상반기 정보보안 엔지니어 - 취약점 파트,인섹시큐리티 서울 금천구,10에 대한 설명과 구현/조치 가능 - 국내 컴플라이언스 대응 경험 (주요정보통신기반시설 가이드 등) - Python 활용자 - Kali 및 Metasploit 경험자 * 자격요건과 우대사항은 필수가 아닙니다. 0 명 근무조...
https://kr.indeed.com/viewjob?jk=f646e85ff3e17ed8,Data Scientist - IBM Garage,IBM 3.9 서울,"programming languages to derive meaningful data insights (e.g., Python, R, Spark, TensorFlow, Jupyter, etc.) * Possess..."
https://kr.indeed.com/viewjob?jk=a56e68b9e1ffe86a,Associate Solutions Architect,Amazon Web Services Korea LLC 서울,"languages... Ruby, Python and Node... 현대 개발 언어에 대한 실무적 지식: 루비 (Ruby), 파이썬 ( Python), Node.js 등 · 개발자 및 IT 운영자 대상의 신기술 전파에..."
https://kr.indeed.com/viewjob?jk=97022d0619d47329,(주)풀무원 빅데이터 활용 분석/AI 전문가 채용,풀무원 3.3 서울특별시,"지원 (교육 및 프로젝트 지원) 필요역량 및 지원자격 [자격요건] 프로그램 언어 활용 능력 (R, Python, SQL 등) 데이터 기반 업무 분석 및 이해 역량 분석 자료 프리젠테이션 문서 작성 역량 관련 경력 3..."
https://kr.indeed.com/viewjob?jk=c9e13c1e7c8a92b0,"Software Engineer, Machine Learning",Google 4.3 서울,"an advanced degree. Programming experience in C++ and Python. Experience with relevant technologies (e.g., TensorFlow, Flume..."
https://kr.indeed.com/viewjob?jk=56ae562b9563988d,Cognitive and AI Engineer,IBM 3.9 서울,"data science skills : Machine Learning, Deep Learning, Watson, Python, R, Spark Web application development skills Required..."
https://kr.indeed.com/viewjob?jk=069fad5c3ebf4306,연구소 개발부문 연구원 직원 (회로설계/하드웨어설계/머신비전/이미지프로세...,모든 경기도 광명,"그래밍 가능자 우대 S/W 설계 부문 : - OPEN CV, TENSORFLOW, YOLO, CUDA/ Python, C++, C WindowsGUL APL, MFC Lib 활용 가능자. 머신비전/ 영상처리 개발자 * 전기..."
https://kr.indeed.com/viewjob?jk=87309d3ff40ead61,딥러닝 AI 개발 연구원,베이리스 성남 수정구,시스템프로그래머>임베디드(Embedded)|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=d69b5a1e60c65ce6,데이터 마케팅 경력사원,LG전자 3.8 서울 영등포구,"경험 보유자 - 통계/개발 Tool 활용 능력 보유자 (SQL, R, Python, Scalar, Hadoop 등) 3) 우대 사항 - 높은 통계... 운영 경험자 - SQL, R, Python 등 통계 패키지 활용 자격증..."
https://kr.indeed.com/viewjob?jk=187ad70175ca9ad3,"LogisALL 경력사원[정규직] [회계, 시스템 개발, 물류컨설턴트]",LogisALL 서울 마포구,자금|인터넷·IT·통신·모바일·게임>응용프로그래머>ASP.NET|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머...
https://kr.indeed.com/viewjob?jk=ff626941e918bf66,Deep Learning Junior Engineer,Intel 4.1 서울,"PyTorch, and Caffe - Strong programming skills with C/C++ and Python - Experiences in programming and testing on Linux..."
https://kr.indeed.com/viewjob?jk=44f16e94e3e6b589,"Staff Software Engineer, Maps & Navigati...",Tesla 서울,"industry Fluency in English Proficient in one of C++, Python Experience writing and shipping customer-facing code High..."
https://kr.indeed.com/viewjob?jk=112e58d399a83a19,BIM Manager,SYSTRA 서울,"Openroads, Navigator. Microsoft: Office 365. IT language: Python (A plus) Others: Dynamo (A plus) Job Segment: Engineer..."
https://kr.indeed.com/viewjob?jk=73317adae7b3fa61,[2021인턴] AI R&D - Language AI,엔씨소프트 2.7 성남 판교역,"발합니다. 지원자격 학력 : 전문학사 이상 필수조건 [ 이런 역량을 갖춘 NC 인턴을 찾습니다! ] - Python, Java등 한 가지 이상의 컴퓨터 프로그래밍 언어를 활용할 수 있으신 분 - 머신러닝/딥러닝 기술에 대한..."
https://kr.indeed.com/viewjob?jk=0321c3889a21e75d,Application Architect,Amazon Web Services Korea LLC 서울,"C#, Swift, Node.js, Python, Go, or Ruby... JavaScript, C / C ++, C #, Swift, Node.js, Python, Go 또는 Ruby 중 두 개 이상의 언어를 활용한 코딩..."
https://kr.indeed.com/viewjob?jk=46a84f9756bee779,실시간 금융거래서비스 IT 개발 및 운영,이지스엔터프라이즈 서울 금천구,"ㆍ서울특별시 ▶ 우대사항 ㆍJAVA, Spring Framework, oracle 유경험자 ㆍLinux, Python, Github, Open API 유경험자 ▶ 모집인원 ㆍ IT개발(경력)1명 ㆍ IT개발(신입)1명 인터넷..."
https://kr.indeed.com/viewjob?jk=6ffc6777e4269d57,Telecom Support Engineer,Amazon Web Services Korea LLC 서울,"Java or solving complex problems in Python, the ideal candidate will love using... complex problems in Python, the ideal..."
https://kr.indeed.com/viewjob?jk=980f9177a7e389af,Automotive Linux/Android/Python S/W 개발자,겜마콘코리아 유한회사 서울 중구,Python S/W 개발자를 모집합니다. 모집부문 및 자격요건 모집부문 담당업무 및 지원자격 인원 Linux/Android 개발자 모집 Python... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=2d86a39d779f0631,인프라 엔지니어,RIDI Corp 서울,"키텍처 구성 경험이 있으신 분 Docker, ECS, K8S 등 컨테이너 기반의 서비스 운영 경험이 있으신 분 Python, Node.js, Typescript, GO 등 프로그래밍 경험이 있으신 분 우대사항 Docker..."
https://kr.indeed.com/viewjob?jk=09880c480e628211,SAP HANA Quality Specialist,SAP 4.3 서울,"discipline Preferred skills Knowledge of LINUX Knowledge of Python/shell-Scripting, C/C++ Using C++-Debuggers (like GDB..."
https://kr.indeed.com/viewjob?jk=4fb244c694d68981,AIT 스토리 데이터사이언티스트 신입 및 경력직 중,로스토리 서울 서초구,"셨다면!! 상세 이력서 등록하기 지원양식 커리어 온라인 이력서 직무/산업 직무별(직종) 인공지능(AI).빅데이터인공지능(AI), 빅데이터, Hadoop, R, Python 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발"
https://kr.indeed.com/viewjob?jk=d53c1e2dbb7cf02c,Solutions Architect I,Amazon Web Services Korea LLC 서울,"languages... Ruby, Python and Node... 현대 개발 언어에 대한 실무적 지식: 루비 (Ruby), 파이썬 ( Python), Node.js 등 · 개발자 및 IT 운영자 대상의 신기술 전파에..."
https://kr.indeed.com/viewjob?jk=acfa1e921e2fb115,Data Engineer - IBM Garage,IBM 3.9 서울,"Competitive products Deep skills on Data Warehouse, ETL, Python, Java and related algorithms. Expert Level – SQL, NoSQL..."
https://kr.indeed.com/viewjob?jk=69ab0f58743cb713,21년 전문연구요원 (AI엔지니어),Nexon 성남 분당구,"대상자 - 병역의무가 없거나 면제된 분, 병역의 의무를 마치신 분은 본 공고의 대상에서 제외됨 - Python에 숙련된 프로그래밍 능력과 머신러닝 라이브러리 활용 경험 - 머신러닝과 강화학습에 관련된 지식 습득 혹은..."
https://kr.indeed.com/viewjob?jk=f069d006ba3ffa5a,(신입/경력) AR&AI 엔지니어,플레이스에이 성남 분당구,"Engine 중 1개 이상 능숙하게 다룰 수 있다 - C, C++, Python 등 프로그래밍 언어 중 1개 이상 능숙하게 다룰 수 있다... 다룰 수 있다 - C, C++, Python 등 프로그래밍 언어 중 1개..."
https://kr.indeed.com/viewjob?jk=fec4bd361c177418,Associate Cloud Developer,Amazon Web Services Korea LLC 서울,"languages: Java, Python, Ruby, Node.js... 동등한 수준의 STEM 관련 분야 학사 학위 혹은 경험 · Java, Python, Ruby, Node.js, C # 또는 C ++ 중 하나 이상의..."
https://kr.indeed.com/viewjob?jk=b85914d63eb05919,서울형 청년인턴 직무캠프 웹개발자 과정 교육생 / 교육·포폴·인턴 한번에,스프레틱스 대한민국,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷...
https://kr.indeed.com/viewjob?jk=1a66e50a934e8f0d,Senior Business Analyst (Customer Servic...,Coupang 2.9 서울,"BI or Tableau) (3) 우대사항 1) Hive, Presto, Redshift 경험 2) R, Python 경험 3) 중급 이상의 영어 회화 능력 4) E-commerce 경력 전형 절차 및 안내 사항..."
https://kr.indeed.com/viewjob?jk=687b9e16f739c6bc,데이터 분석 및 컨설팅분야 (경력직),한국정보기술단 과천 과천시,"데이터 분석 및 컨설팅 분야 ( Python, SAS, 빅데이터) 경력직... 데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷..."
https://kr.indeed.com/viewjob?jk=5555958bdde0c7ec,[해외취업] Teamlab (チームラボ)IT엔지니어 정규직,포유스 서울 문정동,"아키텍처 설정, 처리의 자동화, 효율화, 범용화 2) 주요언어 ・Java、JavaScript、PHP、Ruby、 Python、Scala、Swift、Kotlin、C#、TypeScript、HTML5、CSS3등 ・SpringBoot..."
https://kr.indeed.com/viewjob?jk=2b9e604e63e7e46d,[카카오커머스] 기술직군,카카오커머스 성남 분당구,"우대사항 - 전자금융 감독규정, PCIDSS에 대한 실무 경험이나 이해도가 높으신 분 - JAVA, Python, shell script 등 개발 역량을 갖추신 분 - 웹/앱 취약점 진단 및 모의해킹 역량을 갖추신..."
https://kr.indeed.com/viewjob?jk=ab53f492c0a1f259,음성 기술(딥러닝 기반 음성인식/합성 기술자) 부문 채용,코스피상상 대기업 계열사 서울 서초구,"전공자 ㅇ필요지식 · 머신러닝/딥러닝에 대한 기본 이론 · 음성 신호 처리에 대한 전문지식 ㅇ필요기술 · Python, Tensorflow 기반 딥러닝 알고리즘 개발 능력 • 기타사항 - 과장급 이상으로서 30대 중후반..."
https://kr.indeed.com/viewjob?jk=6fac11c5a8fa9b96,검사 자동화 및 검사AI 분야 경력사원,LG이노텍 4.1 경기도 평택,"C++,Labview, R, Python 등 ) - AI 관련학과 전공 및 검사공정 AI 경력 3년이상 보유자 (딥러닝 모델설계/학습/배포, 딥러닝 성능 개선 ) - Python 언어와 딥러닝 프레임워크 (Tensorflow..."
https://kr.indeed.com/viewjob?jk=36c658a9877d186d,(주)엘솔루 웹개발자,㈜엘솔루 서울,Stack 개발 유경험자. Javascript / React / Python / NodeJS 개발 유경험자 Node.js 개발 유경험자 HTML 5... ㆍJavascript / React / Python / NodeJS 개발...
https://kr.indeed.com/viewjob?jk=add880a19f345249,"Customer Engineer, Machine Learning, Goo...",Google 4.3 서울,"Caffe, as well as numerical programming frameworks... Python or MATLAB. Preferred qualifications: Master's degree..."
https://kr.indeed.com/viewjob?jk=fb624a39a6824f57,2021 상반기 인공지능(AI)/ 머신러닝 경력사원,아프스 서울 서초구,래밍 경력 2년 이상 -컴퓨터 공학 또는 관련학과 학사 이상 -팀러닝/컴퓨터 비전 관련 논문 독해 가능 - Python 및 1종 이상의 머신러닝 프레임워크 사용가능 [우대사항] 관련분야 실무경력 또는 석사학위 보유 OpenGL...
https://kr.indeed.com/viewjob?jk=dbe3257e487e5814,[AI/Lab] AI 백엔드 엔지니어 (전문연구요원 가능),버즈니 서울,"플랫폼 및 시스템 구축 이런 분을 찾습니다 주도적으로 문제를 찾고, 해결할 수 있는 능력을 보유하신 분 Python 사용 경험이 있으신 분 다음 항목 중 두 가지 이상에 해당되는 분 AWS 혹은 GCP와 같은 클라우드 플랫폼..."
https://kr.indeed.com/viewjob?jk=6d2542e38cfca6e3,Deep Learning Engineer Intern,Intel 4.1 서울,optimization strategies Programming skills with Python/C++ Experience working with one or more deep learning frameworks...
https://kr.indeed.com/viewjob?jk=3d8c890cd0f75b23,Field Code Scanning Architect,Github 서울,"languages: C, C++, C#, JAVA, JavaScript/TypeScript, Python, Haskell, Ruby and Go. Experience with relational databases..."
https://kr.indeed.com/viewjob?jk=1cbd7b05f73428c4,AI 비전 인식 시스템 및 아키텍쳐 설계 알고리즘 개발,국내 대기업 / 화물 운송업 / 조단위 이상 매출 기업 서울 중구,"제어 SW 개발 또는 구축 프로젝트 경험자 • 요구조건 - 프로그래밍 언어 활용 능력(C / C++, Python) - 주요 머신러닝 및 비전 패키지 활용 능력 - 리눅스OS 기반 개발 - 임베디드 시스템 개발 - DB..."
https://kr.indeed.com/viewjob?jk=51dc8257b240f87a,딥러닝 MLOps 백엔드 개발자,써로마인드로보틱스 서울 관악구,통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=ee64abe502f8ee94,[NAVER Cloud] 가상화 코어 기술 연구 및 개발 (소프트웨어 분...,네이버 서울,기술 개발 [ 우대사항] - Cloud에 대한 높은 이해도 - DevOps & Ansible 경험 - Python 기반 프로젝트 경험 - DPDK/XDP/OVS-DPDK 개발 경험 - Raw Socket 기반 개발 경험...
https://kr.indeed.com/viewjob?jk=a68b395e909a260f,"Data Analyst, Mid-Market",Criteo 서울,"scale Leverage Python and SQL to answer commercial requests Own and maintain reports/tools in Tableau, Python and other data..."
https://kr.indeed.com/viewjob?jk=6da8f410513fafc2,(주)엘솔루 R&D본부 ASR팀 개발직,㈜엘솔루 서울,"제공 [필수사항] ㆍ프로그래밍에 재능 및 열정이 있는 자 ㆍJava, Python 중 하나 이상의 언어사용자 ㆍWeb 개발능력 ㆍ리눅스 사용 경험자... 머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
https://kr.indeed.com/viewjob?jk=3e7b756ca8ec169f,가상화 엔지니어 정규직,다원커리어 서울 서초구,DM/NV 등) 우대사항 1) 정보처리산업기사 이상의 자격을 보유하신 분 2) PowerShell/Bash/ Python 등 System Script 경험이 있는 분 기타정보 1) 삼성전자 반도체 사업장 VMware 가상화...
https://kr.indeed.com/viewjob?jk=bc31f110ceb31a5d,"백앤드 개발자(Google Clound, Python Django)",아자스쿨 서울 마포구,"Clound, Python Django) 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [업무요약] ㆍ Python + Django 기반의... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=6ff3488d913b3389,Senior Data Warehouse Consultant,Amazon Web Services Korea LLC 서울,"bash, perl or python) ability · Ability... 평가 경험 · SQL 및 핸즈온 스크립팅 (bash, perl 또는 python) 경험 · 고객 / 파트너 팀과 관련된 업무를 주도 할 수있는 능력..."
https://kr.indeed.com/viewjob?jk=c8c02d6751fce8a8,Python 경력 정규직,브라이트컨설팅 서울 강남구,브라이트컨설팅 Python 경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [자격요건] 경력사항: 경력(7년 이상 12년 이하) 학력사... 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=35127f8870ab9a20,"Natural Language Processing 연구원 (자연어처리, 텍스트마이닝) 채용, 석사이상",금융IT연구소 (대기업군) 서울,"연구개발, 과제관리 경험자 관련분야 실무경력 석사 2년이상(박사의 경우 실무경력 1년 이상) - 프로그래밍( Python or C/C++ or Java 등) 경험자 [우대사항] - NLP관련 솔루션 설계 및 개발 경험..."
https://kr.indeed.com/viewjob?jk=7cb5c3076d1701db,"Field Applications Engineer, Audio",Dolby 서울,"High level or detailed knowledge of SOC design. C/C++, python coding skills. Knowledge of music, audio/video production..."
